E[s] 3.0666666666666664, E[service] 0.8999999999999999, dist [(1, 5.0, 0.3333333333333333), (2, 2.0, 0.3333333333333333), (4, 0.5, 0.3333333333333333)], num_jobs 1000000, num_servers 4
rho,E[T_Q^MG1],w_max,ServerFilling,FCFS,PreemptiveFirstFit,MaxWeight,LeastServersFirst,MostServersFirst,
0.1,0.1963768115942029,9.2,1.1186845958347003,1.127398894223815,1.0939183082646566,1.1017203086595242,1.0918413055590857,1.099672487090905,0.9931209413583502,0.9995453140993646,0.988920675015672,0.9950870716466454,1.119816108066695,1.1285089729374713,
0.2,0.44184782608695655,9.2,1.4137714857287678,1.426661425261273,1.344139469512383,1.356265697996996,1.3306133734358916,1.341779819828036,1.1249953113509084,1.1333222608647728,1.1082348305279666,1.1159245065182306,1.4266303181241444,1.4394067927706424,
0.3,0.7574534161490685,9.2,1.8011459073232394,1.822407694424487,1.673984726589145,1.6941432177696225,1.628470247588897,1.6461585814611135,1.3025073318357938,1.3153336835252256,1.2666185014247482,1.2781282938819316,1.8650025957581058,1.8871303411996112,
0.4,1.1782608695652175,9.2,2.315743675440095,2.349882922391181,2.132481487717277,2.163609365982484,2.016892528789978,2.04338232731795,1.550170612401117,1.5693725339416347,1.4918668940623492,1.5088381324831492,2.5293664449049387,2.573293777314364,
0.5,1.7673913043478262,9.2,3.0194938905824795,3.0660260590400044,2.8078440043686843,2.8537979917053535,2.551064918834202,2.589513931627127,1.9041621462389902,1.9323499943160758,1.8328701217249197,1.8590994076366343,3.6177249894997012,3.6842725600859234,
0.6,2.651086956521739,9.2,4.033068889152107,4.102484148685665,3.9003488331125404,3.9729882914100885,3.3494624613656514,3.4044222583270156,2.4487960924884193,2.4877747836323016,2.421107854271412,2.4624164316756625,5.587473287748869,5.715454835307488,
0.7,4.12391304347826,9.2,5.645531044408945,5.758355412722302,5.9468103758238495,6.082320687634238,4.685837624922592,4.777477473785248,3.3705178468799506,3.4356399222459486,3.6686178472210345,3.7590105018867366,9.63199009701666,9.949664584377416,
0.8,7.069565217391307,9.2,8.706165602605976,8.99205022643843,10.909340609480461,11.702093369151775,7.384218425713515,7.65871099383949,5.216226387437244,5.419001430965815,7.8873073895150005,8.670686127914474,19.834117339697613,21.9701472669692,
0.9,15.90652173913044,9.2,17.273725766172674,18.923109983845084,41.21638297646145,53.59312137571273,15.485862224039321,17.097020721335088,10.645187236524142,11.70184640571289,inf,inf,64.29501574935512,74.50799285145247,
E[s] 0.6517857142857142, E[service] 0.609375, dist [(1, 1.0, 0.5714285714285714), (2, 8.0, 0.2857142857142857), (4, 64.0, 0.14285714285714285)], num_jobs 1000000, num_servers 4
rho,E[T_Q^MG1],w_max,ServerFilling,FCFS,PreemptiveFirstFit,MaxWeight,LeastServersFirst,MostServersFirst,
0.1,0.025137937595129382,4,0.6088900104215259,0.6103851722324967,0.6796694148968372,0.6842895879063603,0.6542370270222504,0.6570841826614225,0.6643612937574807,0.6671965076625409,0.6644631955442155,0.667284632840069,0.6088417378257763,0.6103290517295135,
0.2,0.056560359589041105,4,0.6133080000913387,0.6147641704743855,0.8137517712000122,0.8208245951904871,0.6997121427880482,0.7027186452488287,0.7388482212150921,0.7425684226243134,0.7401399155930919,0.743941350509672,0.6125771715329167,0.6140553785568695,
0.3,0.09696061643835618,4,0.6246892120839419,0.6261258805286227,1.0649294396996232,1.0750594620356666,0.7488183930784216,0.752078755560607,0.8403287301144768,0.8430045146547688,0.848475167588975,0.8515227104329904,0.6214127221545734,0.6228917128730639,
0.4,0.1508276255707763,4,0.6484922872545027,0.6506168386984975,1.6148915998326947,1.635172398502418,0.8078865437207516,0.8118683638421004,0.9711970275512692,0.9765157184167371,1.0027227648674917,1.0096922396145986,0.6388617407281257,0.6407271992892041,
0.5,0.22624143835616442,4,0.6935280248909979,0.6964733693524212,3.5367320442021573,3.6408836113615144,0.8862407264051185,0.8907942605702432,1.1492450839054755,1.1538607843824846,1.244956730796483,1.2538700355747074,0.6704485258350416,0.6728262835550423,
0.6,0.3393621575342466,4,0.7766333024564547,0.7798711223060407,inf,inf,1.0007786210782408,1.0052604639933982,1.403277242959813,1.4099321770768571,1.661179208054343,1.6772477459202801,0.7269455520214206,0.7293537181838806,
0.7,0.527896689497717,4,0.9349477948757197,0.9402317768621691,inf,inf,1.189154850401718,1.1963798202860771,1.8148802985721173,1.8271049372639656,2.505518922085047,2.550935437966335,0.8327796214421986,0.8365803548267448,
0.8,0.9049657534246579,4,1.2706951551802208,1.2841004849229427,inf,inf,1.5542940362499764,1.5692822551540853,2.6135472635168755,2.642580145540686,5.135786480078036,5.244198465596384,1.0542672245173557,1.0625251981400048,
0.9,2.03617294520548,4,2.2977937301518296,2.3596245785899925,inf,inf,2.6086302805410204,2.6700895015041395,5.017743851293661,5.163930290442671,156.27023698455972,407.91654154536093,1.7254459036639427,1.7695320056141601,
